,param,equity_curve
396,"[40, 0.9, 0.1]",6.950154158208565e-08
397,"[40, 0.9, 0.2]",6.950154158208565e-08
398,"[40, 0.9, 0.3]",6.950154158208565e-08
399,"[40, 0.9, 0.6]",6.950154158208565e-08
400,"[40, 0.9, 0.7]",6.950154158208565e-08
401,"[40, 0.9, 0.5]",6.950154158208565e-08
402,"[40, 0.9, 0.4]",6.950154158208565e-08
403,"[40, 0.9, 0.9]",6.950154158208565e-08
404,"[40, 0.9, 0.8]",6.950154158208565e-08
405,"[30, 1.1, 0.1]",1.8289456118975936e-07
406,"[30, 1.1, 0.2]",1.8289456118975936e-07
407,"[30, 1.1, 0.3]",1.8289456118975936e-07
408,"[30, 1.1, 0.4]",1.8289456118975936e-07
409,"[30, 1.1, 0.5]",1.8289456118975936e-07
410,"[30, 1.1, 0.6]",1.8999614487417508e-07
411,"[30, 1.1, 0.7]",1.8999614487417508e-07
412,"[30, 1.1, 0.8]",1.8999614487417508e-07
413,"[30, 1.1, 0.9]",1.8999614487417508e-07
414,"[20, 1.5, 0.1]",1.987178921643594e-07
415,"[20, 1.5, 0.2]",1.987178921643594e-07
416,"[20, 1.5, 0.3]",1.987178921643594e-07
417,"[20, 1.5, 0.4]",1.987178921643594e-07
418,"[20, 1.5, 0.5]",1.987178921643594e-07
419,"[20, 1.5, 0.8]",1.987178921643594e-07
420,"[20, 1.5, 0.9]",1.987178921643594e-07
421,"[20, 1.5, 0.6]",1.987178921643594e-07
422,"[20, 1.5, 0.7]",1.987178921643594e-07
423,"[70, 0.6, 0.1]",2.0825501673143409e-07
424,"[70, 0.6, 0.2]",2.0825501673143409e-07
425,"[70, 0.6, 0.3]",2.0825501673143409e-07
426,"[70, 0.6, 0.4]",2.0825501673143409e-07
427,"[70, 0.6, 0.6]",2.0825501673143409e-07
428,"[70, 0.6, 0.5]",2.0825501673143409e-07
429,"[70, 0.6, 0.7]",2.0825501673143409e-07
430,"[70, 0.6, 0.8]",2.0825501673143409e-07
431,"[70, 0.6, 0.9]",2.0825501673143409e-07
432,"[90, 0.5, 0.1]",3.086351513319889e-07
433,"[90, 0.5, 0.2]",3.086351513319889e-07
434,"[90, 0.5, 0.3]",3.086351513319889e-07
435,"[90, 0.5, 0.4]",3.086351513319889e-07
436,"[90, 0.5, 0.5]",3.086351513319889e-07
437,"[90, 0.5, 0.6]",3.086351513319889e-07
438,"[90, 0.5, 0.7]",3.086351513319889e-07
439,"[90, 0.5, 0.8]",3.086351513319889e-07
440,"[90, 0.5, 0.9]",3.086351513319889e-07
441,"[50, 0.8, 0.6]",3.4765254957224127e-07
442,"[50, 0.8, 0.7]",3.4765254957224127e-07
443,"[50, 0.8, 0.8]",3.4765254957224127e-07
444,"[50, 0.8, 0.9]",3.4765254957224127e-07
445,"[50, 0.8, 0.1]",3.4829684201872514e-07
446,"[50, 0.8, 0.4]",3.4829684201872514e-07
447,"[50, 0.8, 0.3]",3.4829684201872514e-07
448,"[50, 0.8, 0.5]",3.4829684201872514e-07
449,"[50, 0.8, 0.2]",3.4829684201872514e-07
450,"[10, 2.2, 0.1]",4.075785273835051e-07
451,"[10, 2.2, 0.2]",4.075785273835051e-07
452,"[10, 2.2, 0.3]",4.075785273835051e-07
453,"[10, 2.2, 0.4]",4.075785273835051e-07
