,para,equity_curve
2505,"[560, 3.5]",0.0008513341766353312
4345,"[970, 3.0]",0.000850963649977048
3399,"[760, 2.9]",0.0008452351689831437
3984,"[890, 2.9]",0.0008449945772574951
4382,"[980, 2.2]",0.0008417441261504977
4255,"[950, 3.0]",0.000838232933474307
3667,"[820, 2.7]",0.0008346736730960173
3939,"[880, 2.9]",0.0008345832454567082
4430,"[990, 2.5]",0.000833031130188656
4072,"[910, 2.7]",0.0008328592119307226
3848,"[860, 2.8]",0.0008282400787968288
3938,"[880, 2.8]",0.0008208199030681022
4119,"[920, 2.9]",0.0008180873739773652
2595,"[580, 3.5]",0.0008155053912241684
1385,"[310, 4.0]",0.0008144876795461507
78,"[20, 3.8]",0.0008143634427101453
3312,"[740, 3.2]",0.0008036264393577619
4074,"[910, 2.9]",0.0008012660316582287
2056,"[460, 3.6]",0.0008003964095202561
1922,"[430, 3.7]",0.0007993271650730969
3803,"[850, 2.8]",0.0007943717273342604
1162,"[260, 4.2]",0.0007939091752844533
1431,"[320, 4.1]",0.000791878584066461
897,"[200, 4.7]",0.0007907357864603062
4344,"[970, 2.9]",0.000786492725911203
3849,"[860, 2.9]",0.0007835070559290987
4165,"[930, 3.0]",0.0007828041698966497
3487,"[780, 2.7]",0.0007823542657390208
4385,"[980, 2.5]",0.0007798320559258272
2460,"[550, 3.5]",0.0007789939680639476
4210,"[940, 3.0]",0.0007748476009165895
3937,"[880, 2.7]",0.0007744974593145546
1295,"[290, 4.0]",0.0007647328157079803
4342,"[970, 2.7]",0.0007645052979712104
2594,"[580, 3.4]",0.0007586079168529361
1521,"[340, 4.1]",0.0007560392565132013
809,"[180, 4.9]",0.0007554929142453962
4434,"[990, 2.9]",0.0007531053071683791
3889,"[870, 2.4]",0.0007451052220214576
3443,"[770, 2.8]",0.0007431086240834775
3804,"[850, 2.9]",0.0007420505009025087
4389,"[980, 2.9]",0.0007379878934924666
2640,"[590, 3.5]",0.0007362773736409093
3710,"[830, 2.5]",0.0007350654127944173
4390,"[980, 3.0]",0.0007345594141779834
4432,"[990, 2.7]",0.0007344405016999426
314,"[70, 4.9]",0.0007344295122241963
1564,"[350, 3.9]",0.0007329881603009939
4387,"[980, 2.7]",0.0007322211100721305
3892,"[870, 2.7]",0.0007228742316969464
2011,"[450, 3.6]",0.0007222319839656779
3666,"[820, 2.6]",0.0007200323669488006
3579,"[800, 2.9]",0.0007163854270222542
2952,"[660, 3.2]",0.0007158190122606509
1742,"[390, 3.7]",0.0007028551665266676
4341,"[970, 2.6]",0.0006995007598491093
3356,"[750, 3.1]",0.0006913610810067346
2549,"[570, 3.4]",0.0006899563857001457
1786,"[400, 3.6]",0.0006841887614877233
1966,"[440, 3.6]",0.0006821165374743982
3444,"[770, 2.9]",0.0006801565462182336
4296,"[960, 2.6]",0.0006795898085498517
2369,"[530, 3.4]",0.0006768703087888367
3535,"[790, 3.0]",0.0006759906945282888
719,"[160, 4.9]",0.0006730452333764562
3267,"[730, 3.2]",0.0006717695789040344
853,"[190, 4.8]",0.0006708407941901194
3711,"[830, 2.6]",0.0006670161511058535
4071,"[910, 2.6]",0.0006665798283853369
3756,"[840, 2.6]",0.0006613125397869935
1831,"[410, 3.6]",0.0006609032313394859
3489,"[780, 2.9]",0.0006584364092245156
4116,"[920, 2.6]",0.0006558237307385928
1741,"[390, 3.6]",0.0006489465982379482
1117,"[250, 4.2]",0.000643368044306079
4297,"[960, 2.7]",0.0006319017200226528
3846,"[860, 2.6]",0.000621832048253345
2146,"[480, 3.6]",0.0006019973685339033
1697,"[380, 3.7]",0.0005974851065972277
3847,"[860, 2.7]",0.0005909746025546063
3891,"[870, 2.6]",0.0005815157959203407
2414,"[540, 3.4]",0.0005813214558885067
1875,"[420, 3.5]",0.000579847521206637
3488,"[780, 2.8]",0.0005710000315735355
3621,"[810, 2.6]",0.0005706760355540181
4249,"[950, 2.4]",0.0005700149049607673
1830,"[410, 3.5]",0.0005675578761639138
4115,"[920, 2.5]",0.0005661193289229388
3532,"[790, 2.7]",0.0005651975195044109
3755,"[840, 2.5]",0.0005622355895989428
4160,"[930, 2.5]",0.0005601236278057697
1696,"[380, 3.6]",0.0005584302810515832
4209,"[940, 2.9]",0.0005554999188806727
4164,"[930, 2.9]",0.0005547241552260511
4022,"[900, 2.2]",0.0005520762311934203
2639,"[590, 3.4]",0.0005516712815643562
4161,"[930, 2.6]",0.0005500601064714668
3934,"[880, 2.4]",0.0005479207402807686
1921,"[430, 3.6]",0.0005476076072676747
4024,"[900, 2.4]",0.0005467468303407963
2907,"[650, 3.2]",0.0005420803579897604
4205,"[940, 2.5]",0.0005376125658213806
4070,"[910, 2.5]",0.0005369357408975159
3754,"[840, 2.4]",0.0005360401331661104
222,"[50, 4.7]",0.0005294455392958543
3400,"[760, 3.0]",0.0005233181063134686
4431,"[990, 2.6]",0.0005231893017844005
4254,"[950, 2.9]",0.0005213756622551993
3983,"[890, 2.8]",0.000519844980438168
3445,"[770, 3.0]",0.0005175972754398543
4250,"[950, 2.5]",0.0005164525657238327
1652,"[370, 3.7]",0.0005134039884718445
4118,"[920, 2.8]",0.0005130949831935188
4162,"[930, 2.7]",0.0005129243022689886
2548,"[570, 3.3]",0.0005045406197965774
3799,"[850, 2.4]",0.0005008507812431453
2190,"[490, 3.5]",0.0004965371780595302
3801,"[850, 2.6]",0.0004944035894628076
4206,"[940, 2.6]",0.0004921939523309922
2324,"[520, 3.4]",0.0004910742285593742
1965,"[440, 3.5]",0.0004898869818567533
3490,"[780, 3.0]",0.0004877575014097308
3709,"[830, 2.4]",0.0004865335202501213
2010,"[450, 3.5]",0.0004852542920612349
4068,"[910, 2.3]",0.0004772103894581715
2279,"[510, 3.4]",0.0004768362881050641
4028,"[900, 2.8]",0.0004686465347536092
1608,"[360, 3.8]",0.0004679382994717676
3397,"[760, 2.7]",0.0004671181333104758
1340,"[300, 4.0]",0.00046669347144752816
4381,"[980, 2.1]",0.0004663248109972433
4386,"[980, 2.6]",0.00046563467952066194
4248,"[950, 2.3]",0.00046548408906189117
1566,"[350, 4.1]",0.00046544018867523973
4113,"[920, 2.3]",0.00046492762605966284
3979,"[890, 2.4]",0.000462698240483903
4292,"[960, 2.2]",0.0004601077328628319
3844,"[860, 2.4]",0.00045647273780035264
2504,"[560, 3.4]",0.00045528527439463667
4073,"[910, 2.8]",0.00045230307237665673
1071,"[240, 4.1]",0.0004484193983381681
3534,"[790, 2.9]",0.000447664729017677
4159,"[930, 2.4]",0.0004443644178412569
3843,"[860, 2.3]",0.0004438922463497283
3533,"[790, 2.8]",0.00044288464540786544
3398,"[760, 2.8]",0.0004398590535491034
4204,"[940, 2.4]",0.0004390034817140722
3310,"[740, 3.0]",0.0004364891334693432
3798,"[850, 2.3]",0.00043487573583098754
4298,"[960, 2.8]",0.0004339580581721953
1920,"[430, 3.5]",0.00042763086198272605
3486,"[780, 2.6]",0.00042255922258020733
3800,"[850, 2.5]",0.0004144453884559412
674,"[150, 4.9]",0.0004100876934884132
1785,"[400, 3.5]",0.00040265261753938305
268,"[60, 4.8]",0.00039987336626959796
3708,"[830, 2.3]",0.00039467404367041214
3222,"[720, 3.2]",0.0003899688187387529
2009,"[450, 3.4]",0.0003896641479746716
1964,"[440, 3.4]",0.00038520855920277404
3311,"[740, 3.1]",0.00038518606000292064
1651,"[370, 3.6]",0.0003845604343936878
1207,"[270, 4.2]",0.00038192275248075125
2323,"[520, 3.3]",0.00038132508527481326
4252,"[950, 2.7]",0.0003808343013354903
2995,"[670, 3.0]",0.000380668325507025
2055,"[460, 3.5]",0.000380053008257317
2459,"[550, 3.4]",0.00037895094412516566
4207,"[940, 2.7]",0.0003765513564795647
1028,"[230, 4.3]",0.0003763415166092168
4336,"[970, 2.1]",0.0003743428212059649
4069,"[910, 2.4]",0.00037386911444420556
3576,"[800, 2.6]",0.00037263564216682987
941,"[210, 4.6]",0.00036877047301485123
3977,"[890, 2.2]",0.00036852101551364155
4291,"[960, 2.1]",0.00036775049265593994
3042,"[680, 3.2]",0.0003674210806741974
3354,"[750, 2.9]",0.00036629895943005914
3620,"[810, 2.5]",0.00036428070574036684
3933,"[880, 2.3]",0.00036336441140563815
2100,"[470, 3.5]",0.0003628692886831687
3663,"[820, 2.3]",0.0003618639293957217
3887,"[870, 2.2]",0.00036160178640907346
4158,"[930, 2.3]",0.000360403811031143
3664,"[820, 2.4]",0.00035653309095371485
1607,"[360, 3.7]",0.0003549156768057684
1072,"[240, 4.2]",0.00035410023430468426
1475,"[330, 4.0]",0.0003536008984713374
2101,"[470, 3.6]",0.00035293691077930157
4114,"[920, 2.4]",0.00035147993152352485
4251,"[950, 2.6]",0.0003502175043072646
3980,"[890, 2.5]",0.0003482800902593292
1029,"[230, 4.4]",0.0003480012805207988
985,"[220, 4.5]",0.0003443471206940245
4163,"[930, 2.8]",0.0003419949630716794
1476,"[330, 4.1]",0.00034007738389213953
3355,"[750, 3.0]",0.000336416521700068
1161,"[260, 4.1]",0.000333891114867793
3264,"[730, 2.9]",0.0003318435271528309
3265,"[730, 3.0]",0.00033156987197800807
2817,"[630, 3.2]",0.00032632691711102015
4021,"[900, 2.1]",0.0003247404016217527
1565,"[350, 4.0]",0.00031501519135776083
4023,"[900, 2.3]",0.0003126855091675921
4066,"[910, 2.1]",0.00031216939977330387
2862,"[640, 3.2]",0.0003115367115403431
2234,"[500, 3.4]",0.00030750785659395326
1874,"[420, 3.4]",0.00030465455705981685
1919,"[430, 3.4]",0.0003039720877453879
2054,"[460, 3.4]",0.0003016070453214033
808,"[180, 4.8]",0.0002956768367648509
4025,"[900, 2.5]",0.0002914826038404973
1520,"[340, 4.0]",0.0002911867074190828
2950,"[660, 3.0]",0.00029072166904402377
539,"[120, 4.9]",0.00029036317463108663
2503,"[560, 3.3]",0.0002891682306281149
1518,"[340, 3.8]",0.0002877372459350807
718,"[160, 4.8]",0.0002866686958223132
3978,"[890, 2.3]",0.00028592919866508783
4112,"[920, 2.2]",0.00028330180615441256
3753,"[840, 2.3]",0.00028246554274121246
4157,"[930, 2.2]",0.0002820679971736008
4111,"[920, 2.1]",0.00027610056647881887
1429,"[320, 3.9]",0.0002740470104930769
1116,"[250, 4.1]",0.0002740447675173773
2008,"[450, 3.3]",0.0002731017438686078
1610,"[360, 4.0]",0.0002715183227883189
3131,"[700, 3.1]",0.000269799073211263
3220,"[720, 3.0]",0.00026956573351581253
1519,"[340, 3.9]",0.0002666414993144662
359,"[80, 4.9]",0.00026498154493838745
3888,"[870, 2.3]",0.000261665807927615
313,"[70, 4.8]",0.00026081131555536873
4253,"[950, 2.8]",0.00025948331539358047
2458,"[550, 3.3]",0.00025929129317304864
3176,"[710, 3.1]",0.0002582432067865608
1384,"[310, 3.9]",0.0002581492395873446
3618,"[810, 2.3]",0.0002562004887881999
3890,"[870, 2.5]",0.00025518407562108496
763,"[170, 4.8]",0.00025423657952620916
896,"[200, 4.6]",0.00025281542421217405
1563,"[350, 3.8]",0.0002508385759820702
3531,"[790, 2.6]",0.000248337391238113
3842,"[860, 2.2]",0.0002483182378694311
1339,"[300, 3.9]",0.00024596305669808224
983,"[220, 4.3]",0.0002442977622131525
3935,"[880, 2.5]",0.0002442930254994705
3932,"[880, 2.2]",0.00024144889604853462
3177,"[710, 3.2]",0.0002403920103624995
584,"[130, 4.9]",0.00023614552414767445
2772,"[620, 3.2]",0.00023068566854557513
2637,"[590, 3.2]",0.0002275308665911832
4208,"[940, 2.8]",0.0002254453335941288
4203,"[940, 2.3]",0.00022330159295149338
3085,"[690, 3.0]",0.0002226550333312762
3084,"[690, 2.9]",0.00022243201668306132
3845,"[860, 2.5]",0.0002214351766173694
2592,"[580, 3.2]",0.00022122101967151327
3396,"[760, 2.6]",0.00021998016319381043
3130,"[700, 3.0]",0.00021924255612737817
2996,"[670, 3.1]",0.00021796138872631304
3441,"[770, 2.6]",0.0002170479117781049
2994,"[670, 2.9]",0.0002153999416136621
3976,"[890, 2.1]",0.00021483492352094349
3129,"[700, 2.9]",0.0002117160181670911
2189,"[490, 3.4]",0.00021134955832420146
3309,"[740, 2.9]",0.00021086668569375873
3575,"[800, 2.5]",0.00020674670406049865
3041,"[680, 3.1]",0.00020639749574198952
3353,"[750, 2.8]",0.00020547040445719953
3797,"[850, 2.2]",0.00020394999715326554
4156,"[930, 2.1]",0.0002037085044091165
3219,"[720, 2.9]",0.0002033805486227846
4202,"[940, 2.2]",0.00020213182351354932
2368,"[530, 3.3]",0.0002011867142151273
3132,"[700, 3.2]",0.0002004475186224145
3039,"[680, 2.9]",0.00019972332019348488
629,"[140, 4.9]",0.0001994564778676277
3087,"[690, 3.2]",0.0001991725466853198
2278,"[510, 3.3]",0.0001979331615529308
2145,"[480, 3.5]",0.0001974381261914592
4155,"[930, 2.0]",0.0001974187292518261
2547,"[570, 3.2]",0.00019555220830698032
3352,"[750, 2.7]",0.00019537599443302634
3040,"[680, 3.0]",0.00019243001522555205
4065,"[910, 2.0]",0.00019095835721580207
1251,"[280, 4.1]",0.00018983722238340308
852,"[190, 4.7]",0.00018963013548778442
4020,"[900, 2.0]",0.0001891592707183405
3086,"[690, 3.1]",0.0001886142872998762
1829,"[410, 3.4]",0.00018566520299073222
4067,"[910, 2.2]",0.00018484108586827713
4424,"[990, 1.9]",0.00018353829236923575
2860,"[640, 3.0]",0.0001823925631253796
2053,"[460, 3.3]",0.00018217663105914308
404,"[90, 4.9]",0.00018213781904512374
3885,"[870, 2.0]",0.00018202087215710836
2905,"[650, 3.0]",0.00018067295550636773
3752,"[840, 2.2]",0.00017675252422577037
1963,"[440, 3.3]",0.00017620572752376982
3662,"[820, 2.2]",0.00017489420579616378
175,"[40, 4.5]",0.00017352975961668293
3886,"[870, 2.1]",0.00017215937264890047
3174,"[710, 2.9]",0.00016945651869553995
4425,"[990, 2.0]",0.0001660556053388978
3931,"[880, 2.1]",0.00016574998059978922
127,"[30, 4.2]",0.0001651062681985062
3266,"[730, 3.1]",0.0001648545908210885
4290,"[960, 2.0]",0.00016328106293339478
2099,"[470, 3.4]",0.00016159861663881512
4200,"[940, 2.0]",0.00016104626076213416
807,"[180, 4.7]",0.00016030050849500304
1160,"[260, 4.0]",0.0001592056168680026
940,"[210, 4.5]",0.000158011943446451
3573,"[800, 2.3]",0.00015778953857236805
1473,"[330, 3.8]",0.00015620526207751526
2949,"[660, 2.9]",0.000155920152401369
2367,"[530, 3.2]",0.00015440273337594612
3262,"[730, 2.7]",0.00015420084487426008
1562,"[350, 3.7]",0.00015408370448244496
3308,"[740, 2.8]",0.000153323985877455
2502,"[560, 3.2]",0.00015256910057237448
4247,"[950, 2.2]",0.00015231680218358922
2727,"[610, 3.2]",0.0001518809054348776
1873,"[420, 3.3]",0.00015183950117523884
2098,"[470, 3.3]",0.00015017594983842772
3307,"[740, 2.7]",0.00014962134147215292
3930,"[880, 2.0]",0.00014450060721875156
2144,"[480, 3.4]",0.00014427222111089015
4110,"[920, 2.0]",0.0001440267269397932
3707,"[830, 2.2]",0.00014383350659081745
4109,"[920, 1.9]",0.00014365207981270142
1474,"[330, 3.9]",0.00014356827062489015
2233,"[500, 3.3]",0.00014299988814427952
984,"[220, 4.4]",0.00014265761912924394
4201,"[940, 2.1]",0.0001422998109029713
1740,"[390, 3.5]",0.00014177146773945717
1206,"[270, 4.1]",0.00014105671606605465
221,"[50, 4.6]",0.00013949288624968525
2590,"[580, 3.0]",0.00013766851183351708
4380,"[980, 2.0]",0.00013504734208193806
1027,"[230, 4.2]",0.00013490924962783731
2771,"[620, 3.1]",0.00013467672567825576
4423,"[990, 1.8]",0.0001346718557308563
3796,"[850, 2.1]",0.00013461466884469325
4289,"[960, 1.9]",0.0001328086023768287
3083,"[690, 2.8]",0.00013219666762228922
3221,"[720, 3.1]",0.00013034932564897592
1250,"[280, 4.0]",0.000128287411119789
4335,"[970, 2.0]",0.00012797309366593634
3619,"[810, 2.4]",0.000126227337811426
673,"[150, 4.8]",0.00012597653192927415
3841,"[860, 2.1]",0.0001258021640315874
1294,"[290, 3.9]",0.00012578535266807012
2322,"[520, 3.2]",0.00012464176093970826
449,"[100, 4.9]",0.00012447421902787495
2412,"[540, 3.2]",0.0001237651710037311
3751,"[840, 2.1]",0.0001235501927239261
4333,"[970, 1.8]",0.00012239737871161296
1159,"[260, 3.9]",0.00012238270826849874
1918,"[430, 3.3]",0.00012129864461387495
2413,"[540, 3.3]",0.00011893405503074854
2951,"[660, 3.1]",0.00011890384728458715
672,"[150, 4.7]",0.00011816765238337143
3173,"[710, 2.8]",0.00011803688877072274
3175,"[710, 3.0]",0.00011795375384830938
3660,"[820, 2.0]",0.00011775993384545896
4019,"[900, 1.9]",0.00011710396233879129
3661,"[820, 2.1]",0.00011645493804976932
4288,"[960, 1.8]",0.00011641798642801621
3975,"[890, 2.0]",0.00011387347884431645
982,"[220, 4.2]",0.00011354425165315255
2904,"[650, 2.9]",0.00011248741046474753
4064,"[910, 1.9]",0.00011244493609384855
3574,"[800, 2.4]",0.0001123226909894738
2682,"[600, 3.2]",0.00011108391295806002
4378,"[980, 1.8]",0.00011099336165231237
4379,"[980, 1.9]",0.00011067831002327712
4154,"[930, 1.9]",0.00010913253749169573
4245,"[950, 2.0]",0.00010854217347239478
4246,"[950, 2.1]",0.00010848564646020097
3974,"[890, 1.9]",0.0001067377004291083
2861,"[640, 3.1]",0.00010505461943471176
3217,"[720, 2.7]",0.00010455149342129911
312,"[70, 4.7]",0.00010341403213186331
2546,"[570, 3.1]",0.0001026543411874429
3617,"[810, 2.2]",0.00010241897660585655
583,"[130, 4.8]",0.0001020448504603671
358,"[80, 4.8]",0.0001014114928173693
3750,"[840, 2.0]",9.974177311427596e-05
3038,"[680, 2.8]",9.93734666291194e-05
2366,"[530, 3.1]",9.928661187279062e-05
3128,"[700, 2.8]",9.868051478843527e-05
1517,"[340, 3.7]",9.825052738264483e-05
2457,"[550, 3.2]",9.798675281163805e-05
2679,"[600, 2.9]",9.739785813530358e-05
4334,"[970, 1.9]",9.727640995047829e-05
628,"[140, 4.8]",9.705893002113697e-05
2859,"[640, 2.9]",9.678790713386803e-05
2591,"[580, 3.1]",9.672517580721126e-05
1695,"[380, 3.5]",9.607721387386608e-05
3440,"[770, 2.5]",9.581108471912616e-05
3127,"[700, 2.7]",9.531284623051613e-05
1917,"[430, 3.2]",9.363376309165539e-05
3706,"[830, 2.1]",9.3514048944518e-05
1784,"[400, 3.4]",9.303047218896033e-05
3263,"[730, 2.8]",9.283981495107438e-05
2815,"[630, 3.0]",9.241352367046722e-05
2188,"[490, 3.3]",9.102414672419359e-05
2726,"[610, 3.1]",9.012688094913528e-05
403,"[90, 4.8]",8.882703944198671e-05
3351,"[750, 2.6]",8.835861789516305e-05
3658,"[820, 1.8]",8.806381632084974e-05
2321,"[520, 3.1]",8.729644235795632e-05
1650,"[370, 3.5]",8.702779366414362e-05
1205,"[270, 4.0]",8.526884069684364e-05
4108,"[920, 1.8]",8.510834092001272e-05
895,"[200, 4.5]",8.510598898155285e-05
1204,"[270, 3.9]",8.483673157395682e-05
2277,"[510, 3.2]",8.39680610934108e-05
3703,"[830, 1.8]",8.38300782681527e-05
3218,"[720, 2.8]",8.342892441977283e-05
1872,"[420, 3.2]",8.33521139505846e-05
3705,"[830, 2.0]",8.301016156919149e-05
494,"[110, 4.9]",8.215671197722128e-05
3840,"[860, 2.0]",8.107557794000898e-05
4243,"[950, 1.8]",8.027338742437421e-05
4199,"[940, 1.9]",7.98118298523133e-05
1606,"[360, 3.6]",7.863679779334144e-05
762,"[170, 4.7]",7.82765774341903e-05
2635,"[590, 3.0]",7.749945441099643e-05
4153,"[930, 1.8]",7.743163668806189e-05
1739,"[390, 3.4]",7.663772458220457e-05
4018,"[900, 1.8]",7.636092901343903e-05
2816,"[630, 3.1]",7.504687512434643e-05
3395,"[760, 2.5]",7.4725153981135e-05
3929,"[880, 1.9]",7.449885138068937e-05
806,"[180, 4.6]",7.37956436663111e-05
3394,"[760, 2.4]",7.285894998113533e-05
3530,"[790, 2.5]",7.218617967005024e-05
1115,"[250, 4.0]",7.153779855149419e-05
3485,"[780, 2.5]",7.07103329338929e-05
2906,"[650, 3.1]",7.022570380740497e-05
3613,"[810, 1.8]",6.999548610959193e-05
4244,"[950, 1.9]",6.935245997396493e-05
2545,"[570, 3.0]",6.889563334461522e-05
3795,"[850, 2.0]",6.885009052882315e-05
3794,"[850, 1.9]",6.848678669285295e-05
1427,"[320, 3.7]",6.78327274913006e-05
4422,"[990, 1.7]",6.768632696133381e-05
3657,"[820, 1.7]",6.734791703166109e-05
3172,"[710, 2.7]",6.71198023304226e-05
3616,"[810, 2.1]",6.671472205710207e-05
2143,"[480, 3.3]",6.644646645456708e-05
2501,"[560, 3.1]",6.559009436259295e-05
3615,"[810, 2.0]",6.535444191251316e-05
1249,"[280, 3.9]",6.525922158621595e-05
2052,"[460, 3.2]",6.507559208705083e-05
4198,"[940, 1.8]",6.48969619365423e-05
3659,"[820, 1.9]",6.334156295394919e-05
939,"[210, 4.4]",6.325943094425546e-05
2634,"[590, 2.9]",6.249485213268881e-05
1428,"[320, 3.8]",6.21919244717235e-05
2232,"[500, 3.2]",6.167563885416303e-05
4063,"[910, 1.8]",6.149524641728072e-05
3884,"[870, 1.9]",6.139406866785665e-05
2411,"[540, 3.1]",6.093249215701738e-05
2814,"[630, 2.9]",6.0077785238725084e-05
2276,"[510, 3.1]",5.9956625803722556e-05
1560,"[350, 3.5]",5.913433416433566e-05
1026,"[230, 4.1]",5.831410183983197e-05
2589,"[580, 2.9]",5.732893486812352e-05
4377,"[980, 1.7]",5.628256617046096e-05
3702,"[830, 1.7]",5.622469176416827e-05
1828,"[410, 3.3]",5.567685543975097e-05
2365,"[530, 3.0]",5.530418645047414e-05
717,"[160, 4.7]",5.5275228555162306e-05
1962,"[440, 3.2]",5.512188202308418e-05
1561,"[350, 3.6]",5.375258214241422e-05
1472,"[330, 3.7]",5.345395276282471e-05
3529,"[790, 2.4]",5.2563774865106986e-05
448,"[100, 4.8]",5.181884927640746e-05
3839,"[860, 1.9]",5.1722299985878705e-05
267,"[60, 4.7]",5.126657444791256e-05
2456,"[550, 3.1]",5.089526512840928e-05
3439,"[770, 2.4]",5.017094007887829e-05
3082,"[690, 2.7]",5.016729208436111e-05
4287,"[960, 1.7]",5.000941131160666e-05
3484,"[780, 2.4]",4.963970642155539e-05
2903,"[650, 2.8]",4.948089598593701e-05
2724,"[610, 2.9]",4.9352534758554154e-05
1070,"[240, 4.0]",4.8486204406047816e-05
538,"[120, 4.8]",4.7698707981800115e-05
3973,"[890, 1.8]",4.734070881856246e-05
4197,"[940, 1.7]",4.7203380303491364e-05
716,"[160, 4.6]",4.7119992040284176e-05
3748,"[840, 1.8]",4.685179885953781e-05
3126,"[700, 2.6]",4.5307806504683036e-05
1694,"[380, 3.4]",4.522738144435517e-05
4419,"[990, 1.4]",4.5108550022419993e-05
2948,"[660, 2.8]",4.502522272923463e-05
627,"[140, 4.7]",4.497496990801086e-05
2858,"[640, 2.8]",4.455036233316844e-05
77,"[20, 3.7]",4.4407041427612836e-05
2681,"[600, 3.1]",4.406590410667814e-05
3306,"[740, 2.6]",4.400322901094002e-05
1605,"[360, 3.5]",4.303912709631141e-05
2007,"[450, 3.2]",4.2864393895756413e-05
2770,"[620, 3.0]",4.2319874619135416e-05
3747,"[840, 1.7]",4.210347654408718e-05
3883,"[870, 1.8]",4.183343619368228e-05
4284,"[960, 1.4]",4.154664138924918e-05
2680,"[600, 3.0]",4.050486738738505e-05
4242,"[950, 1.7]",4.0303483500397356e-05
2769,"[620, 2.9]",4.024537202121101e-05
4374,"[980, 1.4]",4.004469917606605e-05
2636,"[590, 3.1]",3.93232620760347e-05
3528,"[790, 2.3]",3.907579697421361e-05
2902,"[650, 2.7]",3.858130507558224e-05
3882,"[870, 1.7]",3.8441646220261086e-05
2187,"[490, 3.2]",3.8053803344377324e-05
4152,"[930, 1.7]",3.7155821693236896e-05
3838,"[860, 1.8]",3.704765645560134e-05
3261,"[730, 2.6]",3.6934982705740386e-05
3438,"[770, 2.3]",3.691512198648816e-05
3793,"[850, 1.8]",3.6855013249249705e-05
2992,"[670, 2.7]",3.644632467877685e-05
4330,"[970, 1.5]",3.6367489197101535e-05
3704,"[830, 1.9]",3.631908187362305e-05
220,"[50, 4.5]",3.6302386343021525e-05
2857,"[640, 2.7]",3.5768861813297864e-05
4285,"[960, 1.5]",3.557869060421891e-05
2320,"[520, 3.0]",3.4925367328488646e-05
2410,"[540, 3.0]",3.4914534247707276e-05
938,"[210, 4.3]",3.4886993342188755e-05
4332,"[970, 1.7]",3.4679144038438984e-05
2723,"[610, 2.8]",3.411493599220684e-05
1338,"[300, 3.8]",3.367861778610047e-05
3216,"[720, 2.6]",3.353812106433017e-05
2455,"[550, 3.0]",3.3204276083111257e-05
3614,"[810, 1.9]",3.307928053254207e-05
3572,"[800, 2.2]",3.292311453049004e-05
2993,"[670, 2.8]",3.268981502977835e-05
1069,"[240, 3.9]",3.258913218716701e-05
4062,"[910, 1.7]",3.252914169309738e-05
2097,"[470, 3.2]",3.241981778807311e-05
4329,"[970, 1.4]",3.22281386713062e-05
582,"[130, 4.7]",3.214521769893065e-05
3928,"[880, 1.8]",3.209391708581526e-05
266,"[60, 4.6]",3.1926997297578544e-05
3571,"[800, 2.1]",3.111248945471561e-05
3749,"[840, 1.9]",3.100169947346296e-05
3483,"[780, 2.3]",3.072463741439356e-05
4375,"[980, 1.5]",3.05557400571684e-05
3568,"[800, 1.8]",2.978468373083253e-05
4017,"[900, 1.7]",2.966694349817991e-05
1649,"[370, 3.4]",2.9666899661943742e-05
851,"[190, 4.6]",2.951014478149782e-05
1293,"[290, 3.8]",2.9283984749252927e-05
3791,"[850, 1.6]",2.913955510962573e-05
2500,"[560, 3.0]",2.8808288343802546e-05
4421,"[990, 1.6]",2.8733092397522197e-05
4286,"[960, 1.6]",2.864781510723932e-05
1203,"[270, 3.8]",2.8066605617085064e-05
2947,"[660, 2.7]",2.7913389094878345e-05
2725,"[610, 3.0]",2.768138048907919e-05
1516,"[340, 3.6]",2.766087079644639e-05
3480,"[780, 2.0]",2.7346515058960663e-05
3612,"[810, 1.7]",2.725151717114893e-05
2813,"[630, 2.8]",2.708811679476703e-05
4195,"[940, 1.5]",2.7063661088744024e-05
4373,"[980, 1.3]",2.657667357561237e-05
1248,"[280, 3.8]",2.6504961292663207e-05
1114,"[250, 3.9]",2.584344373822111e-05
4420,"[990, 1.5]",2.5788495514561855e-05
3350,"[750, 2.5]",2.57777823468333e-05
3792,"[850, 1.7]",2.566207569015778e-05
3881,"[870, 1.6]",2.5536102713262826e-05
3080,"[690, 2.5]",2.5494176463730466e-05
2946,"[660, 2.6]",2.5369357890240424e-05
174,"[40, 4.4]",2.5067785197739618e-05
626,"[140, 4.6]",2.489199564517976e-05
4061,"[910, 1.6]",2.4842385833200178e-05
3972,"[890, 1.7]",2.481546785439092e-05
1783,"[400, 3.3]",2.4756577242304745e-05
1471,"[330, 3.6]",2.471611260634748e-05
3837,"[860, 1.7]",2.4597436886997413e-05
4151,"[930, 1.6]",2.4595887349826312e-05
4107,"[920, 1.7]",2.401667693991974e-05
1383,"[310, 3.8]",2.4002576414585576e-05
4016,"[900, 1.6]",2.396249540626457e-05
3927,"[880, 1.7]",2.3633227312971433e-05
3037,"[680, 2.7]",2.3477672063268147e-05
3570,"[800, 2.0]",2.347542586306254e-05
4240,"[950, 1.5]",2.3446573979271764e-05
4014,"[900, 1.4]",2.3372753034970367e-05
4150,"[930, 1.5]",2.336689869039851e-05
2364,"[530, 2.9]",2.3317772929059075e-05
1470,"[330, 3.5]",2.3315455633353346e-05
3746,"[840, 1.6]",2.3075829863160566e-05
